Chr	Start	End	Value	Color
12	23200001	23300000	3435	1f78b4
12	23300001	23400000	3670	1f78b4
12	23400001	23500000	9101	1f78b4
12	23500001	23600000	3948	1f78b4
12	23600001	23700000	3876	1f78b4
12	23700001	23800000	7471	1f78b4
12	23800001	23900000	4129	1f78b4
12	23900001	24000000	4192	1f78b4
12	24000001	24100000	5561	1f78b4
12	24100001	24200000	2560	1f78b4
12	24200001	24300000	4840	1f78b4
12	24300001	24400000	3103	1f78b4
12	24400001	24500000	9206	1f78b4
12	24500001	24600000	9604	1f78b4
12	24600001	24700000	2961	1f78b4
12	24700001	24800000	8721	1f78b4
12	24800001	24900000	2690	1f78b4
12	24900001	25000000	1948	1f78b4
12	25000001	25100000	1308	1f78b4
12	25100001	25200000	1903	1f78b4
12	25200001	25300000	2975	1f78b4
12	25300001	25400000	3905	1f78b4
12	25400001	25500000	2714	1f78b4
12	25500001	25600000	3005	1f78b4
12	25600001	25700000	5615	1f78b4
12	25700001	25800000	7574	1f78b4
12	25800001	25900000	6285	1f78b4
12	25900001	26000000	2531	1f78b4
12	26000001	26100000	6215	1f78b4
12	26100001	26200000	4095	1f78b4
12	26200001	26300000	3531	1f78b4
12	26300001	26400000	5042	1f78b4
12	26400001	26500000	3874	1f78b4
12	26500001	26600000	6477	1f78b4
12	26600001	26700000	2771	1f78b4
12	26700001	26800000	1204	1f78b4
12	26800001	26900000	1770	1f78b4
12	26900001	27000000	14288	1f78b4
12	27000001	27100000	10327	1f78b4
12	27100001	27200000	5207	1f78b4
12	27200001	27300000	1950	1f78b4
12	27300001	27400000	2112	1f78b4
12	27400001	27500000	2359	1f78b4
12	27500001	27531856	417	1f78b4
